#       time                 x_1                 y_1                 z_1                 x_2                 y_2                 z_2
 250.0000000    2.2884210792e+01    3.1999993577e+01    3.2000000005e+01    4.1115792308e+01    3.1999994386e+01    3.2000000001e+01
 250.5000000    2.2884254948e+01    3.1999993581e+01    3.2000000005e+01    4.1115748174e+01    3.1999994373e+01    3.2000000000e+01
 251.0000000    2.2884298719e+01    3.1999993594e+01    3.2000000005e+01    4.1115704436e+01    3.1999994361e+01    3.2000000000e+01
 251.5000000    2.2884341904e+01    3.1999993609e+01    3.2000000005e+01    4.1115661284e+01    3.1999994354e+01    3.2000000000e+01
 252.0000000    2.2884384189e+01    3.1999993620e+01    3.2000000005e+01    4.1115619026e+01    3.1999994354e+01    3.2000000000e+01
 252.5000000    2.2884425201e+01    3.1999993623e+01    3.2000000005e+01    4.1115578024e+01    3.1999994360e+01    3.2000000001e+01
 253.0000000    2.2884464652e+01    3.1999993622e+01    3.2000000005e+01    4.1115538563e+01    3.1999994368e+01    3.2000000001e+01
 253.5000000    2.2884502543e+01    3.1999993617e+01    3.2000000005e+01    4.1115500645e+01    3.1999994374e+01    3.2000000001e+01
 254.0000000    2.2884539371e+01    3.1999993606e+01    3.2000000005e+01    4.1115463787e+01    3.1999994373e+01    3.2000000001e+01
 254.5000000    2.2884576180e+01    3.1999993588e+01    3.2000000005e+01    4.1115426961e+01    3.1999994362e+01    3.2000000001e+01
 255.0000000    2.2884614336e+01    3.1999993563e+01    3.2000000005e+01    4.1115388810e+01    3.1999994342e+01    3.2000000001e+01
 255.5000000    2.2884655025e+01    3.1999993539e+01    3.2000000005e+01    4.1115348148e+01    3.1999994316e+01    3.2000000001e+01
 256.0000000    2.2884698670e+01    3.1999993525e+01    3.2000000005e+01    4.1115304539e+01    3.1999994293e+01    3.2000000001e+01
 256.5000000    2.2884744578e+01    3.1999993525e+01    3.2000000005e+01    4.1115258660e+01    3.1999994284e+01    3.2000000001e+01
 257.0000000    2.2884791072e+01    3.1999993538e+01    3.2000000005e+01    4.1115212180e+01    3.1999994294e+01    3.2000000001e+01
 257.5000000    2.2884836082e+01    3.1999993554e+01    3.2000000005e+01    4.1115167170e+01    3.1999994320e+01    3.2000000001e+01
 258.0000000    2.2884877947e+01    3.1999993567e+01    3.2000000005e+01    4.1115125301e+01    3.1999994350e+01    3.2000000001e+01
 258.5000000    2.2884916007e+01    3.1999993571e+01    3.2000000005e+01    4.1115087242e+01    3.1999994367e+01    3.2000000001e+01
 259.0000000    2.2884950719e+01    3.1999993568e+01    3.2000000005e+01    4.1115052534e+01    3.1999994364e+01    3.2000000001e+01
 259.5000000    2.2884983318e+01    3.1999993562e+01    3.2000000005e+01    4.1115019935e+01    3.1999994343e+01    3.2000000001e+01
 260.0000000    2.2885015256e+01    3.1999993557e+01    3.2000000005e+01    4.1114987984e+01    3.1999994315e+01    3.2000000001e+01
 260.5000000    2.2885047737e+01    3.1999993553e+01    3.2000000006e+01    4.1114955480e+01    3.1999994293e+01    3.2000000001e+01
 261.0000000    2.2885081515e+01    3.1999993547e+01    3.2000000006e+01    4.1114921681e+01    3.1999994281e+01    3.2000000001e+01
 261.5000000    2.2885116917e+01    3.1999993535e+01    3.2000000006e+01    4.1114886278e+01    3.1999994277e+01    3.2000000001e+01
 262.0000000    2.2885153947e+01    3.1999993515e+01    3.2000000006e+01    4.1114849275e+01    3.1999994274e+01    3.2000000001e+01
 262.5000000    2.2885192342e+01    3.1999993491e+01    3.2000000006e+01    4.1114810929e+01    3.1999994269e+01    3.2000000001e+01
 263.0000000    2.2885231565e+01    3.1999993475e+01    3.2000000006e+01    4.1114771759e+01    3.1999994264e+01    3.2000000001e+01
 263.5000000    2.2885270825e+01    3.1999993473e+01    3.2000000005e+01    4.1114732532e+01    3.1999994268e+01    3.2000000000e+01
 264.0000000    2.2885309205e+01    3.1999993488e+01    3.2000000005e+01    4.1114694153e+01    3.1999994283e+01    3.2000000000e+01
 264.5000000    2.2885345909e+01    3.1999993513e+01    3.2000000005e+01    4.1114657420e+01    3.1999994303e+01    3.2000000000e+01
 265.0000000    2.2885380536e+01    3.1999993535e+01    3.2000000005e+01    4.1114622746e+01    3.1999994318e+01    3.2000000000e+01
 265.5000000    2.2885413254e+01    3.1999993542e+01    3.2000000005e+01    4.1114589985e+01    3.1999994315e+01    3.2000000001e+01
 266.0000000    2.2885444758e+01    3.1999993531e+01    3.2000000005e+01    4.1114558456e+01    3.1999994293e+01    3.2000000001e+01
 266.5000000    2.2885476017e+01    3.1999993507e+01    3.2000000005e+01    4.1114527200e+01    3.1999994261e+01    3.2000000001e+01
 267.0000000    2.2885507897e+01    3.1999993485e+01    3.2000000005e+01    4.1114495349e+01    3.1999994234e+01    3.2000000001e+01
 267.5000000    2.2885540814e+01    3.1999993474e+01    3.2000000005e+01    4.1114462475e+01    3.1999994225e+01    3.2000000001e+01
 268.0000000    2.2885574581e+01    3.1999993477e+01    3.2000000006e+01    4.1114428752e+01    3.1999994238e+01    3.2000000001e+01
 268.5000000    2.2885608515e+01    3.1999993488e+01    3.2000000006e+01    4.1114394848e+01    3.1999994264e+01    3.2000000001e+01
 269.0000000    2.2885641766e+01    3.1999993496e+01    3.2000000006e+01    4.1114361610e+01    3.1999994288e+01    3.2000000001e+01
 269.5000000    2.2885673715e+01    3.1999993494e+01    3.2000000006e+01    4.1114329660e+01    3.1999994295e+01    3.2000000001e+01
 270.0000000    2.2885704248e+01    3.1999993481e+01    3.2000000006e+01    4.1114299121e+01    3.1999994282e+01    3.2000000001e+01
 270.5000000    2.2885733784e+01    3.1999993463e+01    3.2000000005e+01    4.1114269580e+01    3.1999994254e+01    3.2000000001e+01
 271.0000000    2.2885763043e+01    3.1999993449e+01    3.2000000005e+01    4.1114240316e+01    3.1999994223e+01    3.2000000001e+01
 271.5000000    2.2885792688e+01    3.1999993443e+01    3.2000000005e+01    4.1114210661e+01    3.1999994203e+01    3.2000000001e+01
 272.0000000    2.2885823003e+01    3.1999993446e+01    3.2000000005e+01    4.1114180328e+01    3.1999994199e+01    3.2000000001e+01
 272.5000000    2.2885853771e+01    3.1999993454e+01    3.2000000005e+01    4.1114149537e+01    3.1999994210e+01    3.2000000001e+01
 273.0000000    2.2885884379e+01    3.1999993462e+01    3.2000000005e+01    4.1114118908e+01    3.1999994229e+01    3.2000000001e+01
 273.5000000    2.2885914088e+01    3.1999993467e+01    3.2000000005e+01    4.1114089194e+01    3.1999994247e+01    3.2000000001e+01
 274.0000000    2.2885942333e+01    3.1999993467e+01    3.2000000005e+01    4.1114060967e+01    3.1999994256e+01    3.2000000001e+01
 274.5000000    2.2885968939e+01    3.1999993464e+01    3.2000000006e+01    4.1114034399e+01    3.1999994255e+01    3.2000000001e+01
 275.0000000    2.2885994192e+01    3.1999993458e+01    3.2000000006e+01    4.1114009190e+01    3.1999994245e+01    3.2000000001e+01
 275.5000000    2.2886018768e+01    3.1999993451e+01    3.2000000006e+01    4.1113984647e+01    3.1999994229e+01    3.2000000001e+01
 276.0000000    2.2886043561e+01    3.1999993442e+01    3.2000000006e+01    4.1113959868e+01    3.1999994212e+01    3.2000000001e+01
 276.5000000    2.2886069439e+01    3.1999993432e+01    3.2000000006e+01    4.1113933983e+01    3.1999994197e+01    3.2000000001e+01
 277.0000000    2.2886097022e+01    3.1999993422e+01    3.2000000006e+01    4.1113906382e+01    3.1999994189e+01    3.2000000001e+01
 277.5000000    2.2886126503e+01    3.1999993414e+01    3.2000000005e+01    4.1113876881e+01    3.1999994188e+01    3.2000000001e+01
 278.0000000    2.2886157602e+01    3.1999993413e+01    3.2000000005e+01    4.1113845770e+01    3.1999994194e+01    3.2000000001e+01
 278.5000000    2.2886189655e+01    3.1999993420e+01    3.2000000005e+01    4.1113813714e+01    3.1999994205e+01    3.2000000001e+01
 279.0000000    2.2886221839e+01    3.1999993431e+01    3.2000000005e+01    4.1113781534e+01    3.1999994216e+01    3.2000000001e+01
 279.5000000    2.2886253434e+01    3.1999993440e+01    3.2000000005e+01    4.1113749947e+01    3.1999994223e+01    3.2000000001e+01
 280.0000000    2.2886284029e+01    3.1999993441e+01    3.2000000005e+01    4.1113719362e+01    3.1999994223e+01    3.2000000001e+01
 280.5000000    2.2886313569e+01    3.1999993430e+01    3.2000000005e+01    4.1113689834e+01    3.1999994212e+01    3.2000000001e+01
 281.0000000    2.2886342247e+01    3.1999993409e+01    3.2000000006e+01    4.1113661166e+01    3.1999994194e+01    3.2000000001e+01
 281.5000000    2.2886370293e+01    3.1999993387e+01    3.2000000006e+01    4.1113633127e+01    3.1999994172e+01    3.2000000001e+01
 282.0000000    2.2886397767e+01    3.1999993373e+01    3.2000000006e+01    4.1113605655e+01    3.1999994154e+01    3.2000000001e+01
 282.5000000    2.2886424471e+01    3.1999993373e+01    3.2000000006e+01    4.1113578947e+01    3.1999994146e+01    3.2000000001e+01
 283.0000000    2.2886450003e+01    3.1999993387e+01    3.2000000006e+01    4.1113553406e+01    3.1999994152e+01    3.2000000001e+01
 283.5000000    2.2886473947e+01    3.1999993409e+01    3.2000000006e+01    4.1113529457e+01    3.1999994170e+01    3.2000000001e+01
 284.0000000    2.2886496079e+01    3.1999993427e+01    3.2000000006e+01    4.1113507327e+01    3.1999994193e+01    3.2000000001e+01
 284.5000000    2.2886516521e+01    3.1999993432e+01    3.2000000006e+01    4.1113486898e+01    3.1999994209e+01    3.2000000001e+01
 285.0000000    2.2886535762e+01    3.1999993423e+01    3.2000000006e+01    4.1113467673e+01    3.1999994213e+01    3.2000000001e+01
 285.5000000    2.2886554549e+01    3.1999993403e+01    3.2000000006e+01    4.1113448901e+01    3.1999994201e+01    3.2000000001e+01
 286.0000000    2.2886573686e+01    3.1999993381e+01    3.2000000006e+01    4.1113429768e+01    3.1999994179e+01    3.2000000001e+01
 286.5000000    2.2886593847e+01    3.1999993365e+01    3.2000000006e+01    4.1113409599e+01    3.1999994158e+01    3.2000000001e+01
 287.0000000    2.2886615446e+01    3.1999993360e+01    3.2000000006e+01    4.1113387985e+01    3.1999994145e+01    3.2000000001e+01
 287.5000000    2.2886638610e+01    3.1999993364e+01    3.2000000006e+01    4.1113364809e+01    3.1999994142e+01    3.2000000001e+01
 288.0000000    2.2886663220e+01    3.1999993370e+01    3.2000000006e+01    4.1113340199e+01    3.1999994146e+01    3.2000000001e+01
 288.5000000    2.2886688967e+01    3.1999993373e+01    3.2000000006e+01    4.1113314469e+01    3.1999994152e+01    3.2000000001e+01
 289.0000000    2.2886715401e+01    3.1999993372e+01    3.2000000005e+01    4.1113288062e+01    3.1999994154e+01    3.2000000001e+01
 289.5000000    2.2886741957e+01    3.1999993369e+01    3.2000000005e+01    4.1113261533e+01    3.1999994151e+01    3.2000000001e+01
 290.0000000    2.2886768000e+01    3.1999993367e+01    3.2000000005e+01    4.1113235505e+01    3.1999994147e+01    3.2000000001e+01
 290.5000000    2.2886792926e+01    3.1999993368e+01    3.2000000006e+01    4.1113210577e+01    3.1999994145e+01    3.2000000001e+01
 291.0000000    2.2886816304e+01    3.1999993370e+01    3.2000000006e+01    4.1113187180e+01    3.1999994146e+01    3.2000000001e+01
 291.5000000    2.2886838021e+01    3.1999993373e+01    3.2000000006e+01    4.1113165437e+01    3.1999994150e+01    3.2000000001e+01
 292.0000000    2.2886858346e+01    3.1999993372e+01    3.2000000006e+01    4.1113145090e+01    3.1999994153e+01    3.2000000001e+01
 292.5000000    2.2886877861e+01    3.1999993368e+01    3.2000000006e+01    4.1113125567e+01    3.1999994153e+01    3.2000000001e+01
 293.0000000    2.2886897279e+01    3.1999993361e+01    3.2000000006e+01    4.1113106158e+01    3.1999994149e+01    3.2000000001e+01
 293.5000000    2.2886917202e+01    3.1999993352e+01    3.2000000006e+01    4.1113086257e+01    3.1999994143e+01    3.2000000001e+01
 294.0000000    2.2886937947e+01    3.1999993344e+01    3.2000000006e+01    4.1113065539e+01    3.1999994136e+01    3.2000000001e+01
 294.5000000    2.2886959480e+01    3.1999993338e+01    3.2000000006e+01    4.1113044028e+01    3.1999994130e+01    3.2000000001e+01
 295.0000000    2.2886981503e+01    3.1999993335e+01    3.2000000006e+01    4.1113022017e+01    3.1999994125e+01    3.2000000001e+01
 295.5000000    2.2887003611e+01    3.1999993336e+01    3.2000000006e+01    4.1112999909e+01    3.1999994121e+01    3.2000000001e+01
 296.0000000    2.2887025459e+01    3.1999993338e+01    3.2000000006e+01    4.1112978052e+01    3.1999994117e+01    3.2000000001e+01
 296.5000000    2.2887046856e+01    3.1999993341e+01    3.2000000006e+01    4.1112956642e+01    3.1999994116e+01    3.2000000001e+01
 297.0000000    2.2887067776e+01    3.1999993343e+01    3.2000000006e+01    4.1112935710e+01    3.1999994116e+01    3.2000000001e+01
 297.5000000    2.2887088293e+01    3.1999993341e+01    3.2000000006e+01    4.1112915187e+01    3.1999994119e+01    3.2000000001e+01
 298.0000000    2.2887108492e+01    3.1999993337e+01    3.2000000006e+01    4.1112894987e+01    3.1999994121e+01    3.2000000001e+01
 298.5000000    2.2887128404e+01    3.1999993331e+01    3.2000000006e+01    4.1112875079e+01    3.1999994122e+01    3.2000000001e+01
 299.0000000    2.2887147978e+01    3.1999993327e+01    3.2000000006e+01    4.1112855514e+01    3.1999994121e+01    3.2000000001e+01
 299.5000000    2.2887167106e+01    3.1999993326e+01    3.2000000006e+01    4.1112836398e+01    3.1999994118e+01    3.2000000001e+01
 300.0000000    2.2887185685e+01    3.1999993328e+01    3.2000000006e+01    4.1112817832e+01    3.1999994114e+01    3.2000000001e+01
 300.5000000    2.2887203694e+01    3.1999993331e+01    3.2000000005e+01    4.1112799834e+01    3.1999994112e+01    3.2000000001e+01
 301.0000000    2.2887221260e+01    3.1999993333e+01    3.2000000005e+01    4.1112782278e+01    3.1999994111e+01    3.2000000001e+01
 301.5000000    2.2887238664e+01    3.1999993330e+01    3.2000000006e+01    4.1112764880e+01    3.1999994112e+01    3.2000000001e+01
 302.0000000    2.2887256283e+01    3.1999993323e+01    3.2000000006e+01    4.1112747261e+01    3.1999994110e+01    3.2000000001e+01
 302.5000000    2.2887274469e+01    3.1999993313e+01    3.2000000006e+01    4.1112729072e+01    3.1999994104e+01    3.2000000001e+01
 303.0000000    2.2887293403e+01    3.1999993301e+01    3.2000000006e+01    4.1112710130e+01    3.1999994094e+01    3.2000000001e+01
 303.5000000    2.2887313004e+01    3.1999993292e+01    3.2000000006e+01    4.1112690523e+01    3.1999994082e+01    3.2000000001e+01
 304.0000000    2.2887332915e+01    3.1999993289e+01    3.2000000006e+01    4.1112670605e+01    3.1999994074e+01    3.2000000001e+01
 304.5000000    2.2887352608e+01    3.1999993293e+01    3.2000000006e+01    4.1112650907e+01    3.1999994073e+01    3.2000000001e+01
 305.0000000    2.2887371538e+01    3.1999993302e+01    3.2000000006e+01    4.1112631974e+01    3.1999994080e+01    3.2000000001e+01
 305.5000000    2.2887389303e+01    3.1999993312e+01    3.2000000006e+01    4.1112614207e+01    3.1999994094e+01    3.2000000001e+01
 306.0000000    2.2887405747e+01    3.1999993318e+01    3.2000000006e+01    4.1112597764e+01    3.1999994106e+01    3.2000000001e+01
 306.5000000    2.2887420981e+01    3.1999993317e+01    3.2000000006e+01    4.1112582536e+01    3.1999994112e+01    3.2000000001e+01
 307.0000000    2.2887435352e+01    3.1999993308e+01    3.2000000006e+01    4.1112568178e+01    3.1999994108e+01    3.2000000001e+01
 307.5000000    2.2887449369e+01    3.1999993295e+01    3.2000000006e+01    4.1112554180e+01    3.1999994095e+01    3.2000000001e+01
 308.0000000    2.2887463617e+01    3.1999993281e+01    3.2000000006e+01    4.1112539954e+01    3.1999994078e+01    3.2000000001e+01
 308.5000000    2.2887478658e+01    3.1999993274e+01    3.2000000006e+01    4.1112524929e+01    3.1999994063e+01    3.2000000001e+01
 309.0000000    2.2887494922e+01    3.1999993275e+01    3.2000000006e+01    4.1112508672e+01    3.1999994056e+01    3.2000000001e+01
 309.5000000    2.2887512604e+01    3.1999993283e+01    3.2000000006e+01    4.1112490982e+01    3.1999994058e+01    3.2000000001e+01
 310.0000000    2.2887531609e+01    3.1999993294e+01    3.2000000006e+01    4.1112471960e+01    3.1999994068e+01    3.2000000001e+01
 310.5000000    2.2887551564e+01    3.1999993301e+01    3.2000000006e+01    4.1112451987e+01    3.1999994080e+01    3.2000000001e+01
 311.0000000    2.2887571908e+01    3.1999993301e+01    3.2000000006e+01    4.1112431629e+01    3.1999994088e+01    3.2000000001e+01
 311.5000000    2.2887592026e+01    3.1999993293e+01    3.2000000006e+01    4.1112411507e+01    3.1999994089e+01    3.2000000001e+01
 312.0000000    2.2887611369e+01    3.1999993280e+01    3.2000000006e+01    4.1112392172e+01    3.1999994082e+01    3.2000000001e+01
 312.5000000    2.2887629527e+01    3.1999993267e+01    3.2000000006e+01    4.1112374029e+01    3.1999994069e+01    3.2000000001e+01
 313.0000000    2.2887646240e+01    3.1999993260e+01    3.2000000006e+01    4.1112357331e+01    3.1999994057e+01    3.2000000001e+01
 313.5000000    2.2887661401e+01    3.1999993260e+01    3.2000000006e+01    4.1112342181e+01    3.1999994049e+01    3.2000000001e+01
 314.0000000    2.2887675050e+01    3.1999993266e+01    3.2000000006e+01    4.1112328536e+01    3.1999994049e+01    3.2000000001e+01
 314.5000000    2.2887687407e+01    3.1999993274e+01    3.2000000006e+01    4.1112316176e+01    3.1999994054e+01    3.2000000001e+01
 315.0000000    2.2887698892e+01    3.1999993280e+01    3.2000000006e+01    4.1112304685e+01    3.1999994060e+01    3.2000000001e+01
 315.5000000    2.2887710107e+01    3.1999993280e+01    3.2000000006e+01    4.1112293465e+01    3.1999994063e+01    3.2000000001e+01
 316.0000000    2.2887721732e+01    3.1999993273e+01    3.2000000006e+01    4.1112281837e+01    3.1999994061e+01    3.2000000001e+01
 316.5000000    2.2887734369e+01    3.1999993265e+01    3.2000000006e+01    4.1112269203e+01    3.1999994056e+01    3.2000000001e+01
 317.0000000    2.2887748354e+01    3.1999993257e+01    3.2000000006e+01    4.1112255222e+01    3.1999994049e+01    3.2000000001e+01
 317.5000000    2.2887763642e+01    3.1999993254e+01    3.2000000006e+01    4.1112239938e+01    3.1999994045e+01    3.2000000001e+01
 318.0000000    2.2887779806e+01    3.1999993256e+01    3.2000000006e+01    4.1112223778e+01    3.1999994045e+01    3.2000000001e+01
 318.5000000    2.2887796160e+01    3.1999993261e+01    3.2000000006e+01    4.1112207427e+01    3.1999994049e+01    3.2000000001e+01
 319.0000000    2.2887811976e+01    3.1999993266e+01    3.2000000006e+01    4.1112191616e+01    3.1999994054e+01    3.2000000001e+01
 319.5000000    2.2887826701e+01    3.1999993266e+01    3.2000000006e+01    4.1112176897e+01    3.1999994057e+01    3.2000000001e+01
 320.0000000    2.2887840114e+01    3.1999993261e+01    3.2000000006e+01    4.1112163491e+01    3.1999994055e+01    3.2000000001e+01
 320.5000000    2.2887852359e+01    3.1999993252e+01    3.2000000006e+01    4.1112151252e+01    3.1999994049e+01    3.2000000001e+01
 321.0000000    2.2887863871e+01    3.1999993244e+01    3.2000000006e+01    4.1112139741e+01    3.1999994040e+01    3.2000000001e+01
 321.5000000    2.2887875225e+01    3.1999993239e+01    3.2000000006e+01    4.1112128383e+01    3.1999994033e+01    3.2000000001e+01
 322.0000000    2.2887886974e+01    3.1999993239e+01    3.2000000006e+01    4.1112116626e+01    3.1999994029e+01    3.2000000001e+01
 322.5000000    2.2887899522e+01    3.1999993244e+01    3.2000000006e+01    4.1112104070e+01    3.1999994030e+01    3.2000000001e+01
 323.0000000    2.2887913056e+01    3.1999993249e+01    3.2000000006e+01    4.1112090531e+01    3.1999994033e+01    3.2000000001e+01
 323.5000000    2.2887927538e+01    3.1999993250e+01    3.2000000006e+01    4.1112076050e+01    3.1999994036e+01    3.2000000001e+01
 324.0000000    2.2887942742e+01    3.1999993247e+01    3.2000000006e+01    4.1112060854e+01    3.1999994036e+01    3.2000000001e+01
 324.5000000    2.2887958311e+01    3.1999993240e+01    3.2000000006e+01    4.1112045295e+01    3.1999994033e+01    3.2000000001e+01
 325.0000000    2.2887973832e+01    3.1999993231e+01    3.2000000006e+01    4.1112029784e+01    3.1999994029e+01    3.2000000001e+01
 325.5000000    2.2887988906e+01    3.1999993225e+01    3.2000000006e+01    4.1112014715e+01    3.1999994025e+01    3.2000000001e+01
 326.0000000    2.2888003214e+01    3.1999993223e+01    3.2000000006e+01    4.1112000405e+01    3.1999994023e+01    3.2000000001e+01
 326.5000000    2.2888016572e+01    3.1999993226e+01    3.2000000006e+01    4.1111987043e+01    3.1999994023e+01    3.2000000001e+01
 327.0000000    2.2888028951e+01    3.1999993232e+01    3.2000000006e+01    4.1111974659e+01    3.1999994024e+01    3.2000000001e+01
 327.5000000    2.2888040473e+01    3.1999993237e+01    3.2000000006e+01    4.1111963136e+01    3.1999994024e+01    3.2000000001e+01
 328.0000000    2.2888051367e+01    3.1999993240e+01    3.2000000006e+01    4.1111952244e+01    3.1999994023e+01    3.2000000001e+01
 328.5000000    2.2888061919e+01    3.1999993239e+01    3.2000000006e+01    4.1111941698e+01    3.1999994021e+01    3.2000000001e+01
 329.0000000    2.2888072409e+01    3.1999993235e+01    3.2000000006e+01    4.1111931217e+01    3.1999994019e+01    3.2000000001e+01
 329.5000000    2.2888083069e+01    3.1999993228e+01    3.2000000006e+01    4.1111920563e+01    3.1999994018e+01    3.2000000001e+01
 330.0000000    2.2888094067e+01    3.1999993220e+01    3.2000000006e+01    4.1111909569e+01    3.1999994017e+01    3.2000000001e+01
 330.5000000    2.2888105490e+01    3.1999993213e+01    3.2000000006e+01    4.1111898145e+01    3.1999994014e+01    3.2000000001e+01
 331.0000000    2.2888117342e+01    3.1999993207e+01    3.2000000006e+01    4.1111886290e+01    3.1999994010e+01    3.2000000001e+01
 331.5000000    2.2888129523e+01    3.1999993206e+01    3.2000000006e+01    4.1111874105e+01    3.1999994006e+01    3.2000000001e+01
 332.0000000    2.2888141827e+01    3.1999993209e+01    3.2000000006e+01    4.1111861798e+01    3.1999994004e+01    3.2000000001e+01
 332.5000000    2.2888153957e+01    3.1999993215e+01    3.2000000006e+01    4.1111849667e+01    3.1999994005e+01    3.2000000001e+01
 333.0000000    2.2888165583e+01    3.1999993222e+01    3.2000000006e+01    4.1111838042e+01    3.1999994009e+01    3.2000000001e+01
 333.5000000    2.2888176436e+01    3.1999993228e+01    3.2000000006e+01    4.1111827194e+01    3.1999994014e+01    3.2000000001e+01
 334.0000000    2.2888186399e+01    3.1999993229e+01    3.2000000006e+01    4.1111817234e+01    3.1999994017e+01    3.2000000001e+01
 334.5000000    2.2888195582e+01    3.1999993225e+01    3.2000000006e+01    4.1111808055e+01    3.1999994017e+01    3.2000000001e+01
 335.0000000    2.2888204317e+01    3.1999993218e+01    3.2000000006e+01    4.1111799324e+01    3.1999994011e+01    3.2000000001e+01
 335.5000000    2.2888213091e+01    3.1999993209e+01    3.2000000006e+01    4.1111790551e+01    3.1999994003e+01    3.2000000001e+01
 336.0000000    2.2888222427e+01    3.1999993201e+01    3.2000000006e+01    4.1111781215e+01    3.1999993995e+01    3.2000000001e+01
 336.5000000    2.2888232745e+01    3.1999993195e+01    3.2000000006e+01    4.1111770895e+01    3.1999993990e+01    3.2000000001e+01
 337.0000000    2.2888244245e+01    3.1999993192e+01    3.2000000006e+01    4.1111759395e+01    3.1999993988e+01    3.2000000001e+01
 337.5000000    2.2888256847e+01    3.1999993192e+01    3.2000000006e+01    4.1111746793e+01    3.1999993989e+01    3.2000000001e+01
 338.0000000    2.2888270206e+01    3.1999993194e+01    3.2000000006e+01    4.1111733437e+01    3.1999993991e+01    3.2000000001e+01
 338.5000000    2.2888283788e+01    3.1999993196e+01    3.2000000006e+01    4.1111719860e+01    3.1999993993e+01    3.2000000001e+01
 339.0000000    2.2888296997e+01    3.1999993200e+01    3.2000000006e+01    4.1111706656e+01    3.1999993995e+01    3.2000000001e+01
 339.5000000    2.2888309312e+01    3.1999993205e+01    3.2000000006e+01    4.1111694345e+01    3.1999993997e+01    3.2000000001e+01
 340.0000000    2.2888320400e+01    3.1999993209e+01    3.2000000006e+01    4.1111683260e+01    3.1999993999e+01    3.2000000001e+01
 340.5000000    2.2888330176e+01    3.1999993211e+01    3.2000000006e+01    4.1111673484e+01    3.1999994000e+01    3.2000000001e+01
 341.0000000    2.2888338807e+01    3.1999993209e+01    3.2000000006e+01    4.1111664852e+01    3.1999993998e+01    3.2000000001e+01
 341.5000000    2.2888346655e+01    3.1999993203e+01    3.2000000006e+01    4.1111657002e+01    3.1999993993e+01    3.2000000001e+01
 342.0000000    2.2888354189e+01    3.1999993193e+01    3.2000000006e+01    4.1111649464e+01    3.1999993986e+01    3.2000000001e+01
 342.5000000    2.2888361880e+01    3.1999993182e+01    3.2000000006e+01    4.1111641769e+01    3.1999993979e+01    3.2000000001e+01
 343.0000000    2.2888370092e+01    3.1999993174e+01    3.2000000006e+01    4.1111633553e+01    3.1999993974e+01    3.2000000001e+01
 343.5000000    2.2888379012e+01    3.1999993171e+01    3.2000000006e+01    4.1111624632e+01    3.1999993973e+01    3.2000000001e+01
 344.0000000    2.2888388613e+01    3.1999993175e+01    3.2000000006e+01    4.1111615032e+01    3.1999993974e+01    3.2000000001e+01
 344.5000000    2.2888398678e+01    3.1999993183e+01    3.2000000006e+01    4.1111604973e+01    3.1999993978e+01    3.2000000001e+01
 345.0000000    2.2888408873e+01    3.1999993191e+01    3.2000000006e+01    4.1111594787e+01    3.1999993982e+01    3.2000000001e+01
 345.5000000    2.2888418854e+01    3.1999993197e+01    3.2000000006e+01    4.1111584817e+01    3.1999993985e+01    3.2000000001e+01
 346.0000000    2.2888428371e+01    3.1999993198e+01    3.2000000006e+01    4.1111575308e+01    3.1999993986e+01    3.2000000001e+01
 346.5000000    2.2888437344e+01    3.1999993193e+01    3.2000000006e+01    4.1111566340e+01    3.1999993985e+01    3.2000000001e+01
 347.0000000    2.2888445864e+01    3.1999993186e+01    3.2000000006e+01    4.1111557817e+01    3.1999993982e+01    3.2000000001e+01
 347.5000000    2.2888454152e+01    3.1999993177e+01    3.2000000006e+01    4.1111549521e+01    3.1999993977e+01    3.2000000001e+01
 348.0000000    2.2888462467e+01    3.1999993171e+01    3.2000000006e+01    4.1111541197e+01    3.1999993972e+01    3.2000000001e+01
 348.5000000    2.2888471012e+01    3.1999993167e+01    3.2000000006e+01    4.1111532644e+01    3.1999993968e+01    3.2000000001e+01
 349.0000000    2.2888479875e+01    3.1999993166e+01    3.2000000006e+01    4.1111523779e+01    3.1999993964e+01    3.2000000001e+01
 349.5000000    2.2888489014e+01    3.1999993167e+01    3.2000000006e+01    4.1111514643e+01    3.1999993962e+01    3.2000000001e+01
 350.0000000    2.2888498298e+01    3.1999993169e+01    3.2000000006e+01    4.1111505366e+01    3.1999993963e+01    3.2000000001e+01
 350.5000000    2.2888507563e+01    3.1999993172e+01    3.2000000006e+01    4.1111496110e+01    3.1999993965e+01    3.2000000001e+01
 351.0000000    2.2888516672e+01    3.1999993175e+01    3.2000000006e+01    4.1111487008e+01    3.1999993968e+01    3.2000000001e+01
 351.5000000    2.2888525547e+01    3.1999993178e+01    3.2000000006e+01    4.1111478137e+01    3.1999993972e+01    3.2000000001e+01
 352.0000000    2.2888534157e+01    3.1999993179e+01    3.2000000006e+01    4.1111469529e+01    3.1999993973e+01    3.2000000001e+01
 352.5000000    2.2888542502e+01    3.1999993178e+01    3.2000000006e+01    4.1111461182e+01    3.1999993973e+01    3.2000000001e+01
 353.0000000    2.2888550592e+01    3.1999993175e+01    3.2000000006e+01    4.1111453090e+01    3.1999993970e+01    3.2000000001e+01
 353.5000000    2.2888558448e+01    3.1999993170e+01    3.2000000006e+01    4.1111445232e+01    3.1999993965e+01    3.2000000001e+01
